183	29
41	42
473	259
185	97
61	455
25	108
486	291
337	457
359	239
25	475
251	97
255	499
257	144
85	85
335	298
251	438
154	115
136	60
259	179
239	257
85	126
57	133
185	79
259	176
395	421
180	337
99	442
235	421
99	313
11	256
341	190
215	389
85	221
507	22
357	461
421	378
376	194
120	38
493	163
432	313
293	281
101	27
310	190
13	353
432	498
304	133
442	285
25	504
507	504
223	467
281	142
421	147
85	380
85	163
407	450
353	39
219	70
25	346
268	72
85	285
414	243
432	235
85	133
380	299
72	479
437	241
507	180
493	42
505	88
163	107
486	318
259	39
23	288
489	313
494	236
293	36
432	150
85	281
370	75
185	46
185	198
120	47
85	85
120	72
507	25
197	213
359	205
293	219
25	475
99	259
251	101
251	245
227	88
85	101
407	421
428	448
85	259
92	421
347	275
221	7
101	281
25	392
108	61
331	363
403	347
317	421
337	72
357	313
25	193
493	190
67	92
180	205
432	421
432	136
493	370
85	251
25	219
439	147
420	147
310	493
85	259
85	442
253	504
432	251
507	215
442	95
432	235
432	259
380	392
251	160
313	215
259	144
421	66
71	196
85	179
486	337
251	163
285	421
85	457
85	486
380	107
85	39
233	87
85	507
99	275
85	5
70	133
359	281
120	281
85	251
185	472
489	41
341	313
313	233
259	341
86	163
85	259
473	380
251	310
251	259
13	276
497	424
432	419
380	442
395	61
85	61
486	421
99	259
99	442
25	445
493	5
395	422
139	111
507	373
493	313
456	39
408	286
286	90
25	213
251	259
88	351
36	313
105	493
259	291
85	219
124	493
420	241
293	196
25	313
359	148
507	313
507	23
85	235
0	149
313	70
185	498
507	268
505	219
456	281
85	185
107	12
25	42
25	395
25	407
85	293
470	23
61	396
190	421
251	239
85	341
444	331
85	245
313	313
356	104
507	314
95	144
120	163
251	310
493	466
85	426
486	0
239	360
380	164
158	323
507	25
99	291
277	351
99	188
444	61
85	120
46	233
233	337
507	459
473	196
136	179
144	347
493	325
432	213
251	313
507	180
136	240
88	421
334	503
493	5
185	186
259	42
99	421
72	387
310	419
251	239
291	430
444	444
432	424
432	277
306	39
432	70
54	455
486	219
444	457
46	5
444	255
251	304
239	86
507	313
337	347
359	313
25	486
489	341
251	136
380	257
432	324
41	442
313	233
136	401
25	457
99	180
359	293
493	418
499	421
380	356
235	457
432	442
25	237
251	302
132	61
259	337
25	430
507	470
25	190
239	259
85	120
293	219
85	235
85	237
293	442
334	395
85	444
227	331
66	163
235	235
341	304
399	23
205	335
493	101
25	365
185	328
185	72
108	347
501	354
85	432
85	432
85	357
430	457
281	14
317	16
25	259
85	185
444	119
85	120
432	497
359	148
185	92
42	407
277	442
293	155
99	259
432	421
432	507
507	205
501	347
257	66
136	5
158	421
25	5
235	201
85	144
432	260
144	163
257	219
36	397
85	251
356	161
120	240
277	115
85	281
432	72
407	77
85	86
359	259
432	215
380	403
85	36
359	180
432	132
25	25
124	88
201	421
85	25
444	493
66	189
124	494
313	5
395	313
85	337
25	23
190	287
244	101
36	313
25	493
395	83
432	493
185	147
85	442
85	328
85	25
255	186
259	107
41	275
506	367
108	347
227	23
190	430
432	457
85	313
432	230
313	147
120	245
387	288
251	180
432	349
470	399
223	370
493	66
421	347
507	470
486	493
239	92
85	85
493	205
493	264
239	36
259	354
85	493
25	347
507	212
185	5
239	313
493	497
85	473
25	184
198	347
259	173
85	351
85	421
185	473
255	332
395	403
259	205
430	163
432	268
473	363
144	179
444	281
310	484
341	39
25	132
42	313
25	430
432	41
25	313
120	403
99	194
101	125
430	264
85	313
380	357
85	337
85	180
86	45
421	133
251	493
85	180
255	205
85	120
259	44
470	403
306	313
144	421
310	266
301	421
71	472
85	88
180	347
291	235
432	97
85	320
99	95
442	205
432	264
432	41
420	326
190	490
264	353
58	194
251	144
85	507
251	281
253	219
293	409
185	61
255	219
507	444
180	255
251	0
403	192
76	66
395	219
185	421
313	154
185	144
420	412
85	421
185	259
85	432
251	185
85	313
63	421
442	219
7	347
185	376
92	347
380	156
144	215
376	313
186	181
85	136
310	54
154	373
85	376
85	395
399	115
23	163
25	421
212	493
313	457
318	284
493	36
421	133
493	337
359	380
39	387
442	421
444	493
239	457
185	186
341	407
472	254
85	22
190	281
421	421
101	497
85	286
85	124
85	185
444	504
85	206
205	209
245	373
85	255
414	66
85	41
85	432
186	71
72	335
313	430
156	54
432	412
46	389
442	158
341	97
164	163
54	469
259	36
233	435
313	219
185	241
459	275
190	500
337	245
493	101
399	430
41	403
219	457
276	455
186	313
293	39
293	351
507	363
421	70
41	7
85	313
85	351
259	313
25	409
259	144
25	163
36	39
25	457
293	313
442	337
47	115
255	497
185	147
255	36
486	212
85	46
16	133
259	101
86	357
190	421
432	473
25	498
99	459
86	121
85	479
185	241
25	421
259	351
357	219
259	83
25	36
493	133
392	5
72	497
85	90
215	286
507	291
392	61
257	403
259	72
185	72
65	421
85	389
85	469
251	409
16	421
85	442
86	288
124	387
85	302
85	508
413	282
432	138
255	421
46	389
239	86
294	163
432	507
239	421
409	163
360	142
313	271
108	457
507	188
507	442
201	421
442	475
432	239
124	24
85	366
120	308
421	39
444	120
185	205
71	403
88	61
360	183
252	373
85	219
85	101
432	286
85	347
445	497
193	476
432	76
346	313
507	427
421	457
169	281
442	341
85	493
251	313
190	313
148	448
99	313
58	62
179	347
58	180
36	108
185	414
507	259
348	281
185	235
313	219
148	101
383	131
313	72
136	287
85	11
26	219
180	308
41	39
501	72
85	116
380	23
25	39
85	281
291	352
259	421
69	163
85	161
85	251
380	9
285	133
185	347
442	276
101	241
432	255
85	115
85	20
409	502
219	504
470	356
221	396
421	39
305	347
259	408
185	401
468	403
85	121
421	443
291	221
85	337
244	421
86	88
180	243
85	253
313	276
359	241
101	219
190	252
192	373
85	259
67	255
85	35
85	259
493	316
432	306
46	335
85	85
380	226
334	95
507	314
432	50
23	363
437	378
313	101
362	109
85	47
432	230
346	259
42	313
85	251
23	337
486	228
85	413
337	421
430	59
85	85
257	457
99	313
25	96
293	92
212	493
293	130
25	363
251	277
85	147
432	277
85	25
66	385
420	291
185	493
86	144
164	493
395	291
277	190
341	318
507	136
291	144
219	337
186	493
432	72
313	72
25	341
185	164
259	493
486	291
507	186
432	360
301	205
85	25
507	101
264	133
432	25
444	25
25	383
357	158
0	347
190	443
432	348
432	107
380	358
421	61
227	53
456	115
185	23
251	281
164	163
493	132
85	291
23	347
185	444
493	101
85	119
259	39
185	180
357	442
473	264
85	193
432	227
421	396
4	241
251	493
259	108
493	36
493	421
503	421
251	260
85	180
180	341
277	494
85	193
432	163
185	124
496	308
251	66
85	72
293	92
13	448
185	84
347	475
353	304
35	325
149	339
251	421
251	448
432	58
85	444
85	347
507	221
85	482
180	347
486	180
259	144
136	313
85	432
432	395
421	72
507	358
399	354
85	421
251	185
432	120
255	326
380	235
144	133
136	71
85	85
85	169
185	435
493	88
185	421
133	389
85	507
251	473
251	281
457	62
291	478
148	421
12	133
493	378
357	395
251	421
277	136
85	318
507	380
25	291
85	163
291	313
99	493
185	403
291	61
85	131
25	149
493	448
493	421
25	16
120	239
205	115
185	473
124	132
432	259
25	400
259	36
85	23
507	421
395	194
85	5
498	373
144	472
85	85
185	493
259	302
85	395
259	484
359	419
85	239
432	459
120	144
346	412
357	23
101	133
310	317
341	215
259	101
359	493
439	205
205	12
85	104
190	61
486	5
235	288
97	39
101	498
190	235
456	65
190	497
85	61
432	370
85	347
313	389
507	23
85	251
380	205
85	493
58	313
251	127
85	498
313	389
317	57
507	507
380	235
25	437
337	492
342	108
124	198
259	16
85	313
85	104
61	396
144	61
337	66
85	287
399	76
259	409
482	421
227	25
507	240
444	259
255	373
25	259
185	313
257	337
470	424
49	147
421	107
486	46
85	158
442	403
507	313
255	442
85	227
493	20
470	459
251	156
489	459
185	313
71	101
136	442
150	318
136	190
493	279
101	179
346	0
383	181
120	198
85	291
251	420
310	193
470	358
101	347
259	435
136	493
85	444
85	493
251	136
456	7
489	56
259	313
313	421
101	133
255	49
25	323
120	493
457	133
205	298
507	403
310	97
341	190
85	326
85	432
240	281
328	347
306	235
154	421
328	39
85	507
444	419
185	235
239	262
85	259
85	421
470	281
185	185
85	349
85	85
444	27
306	482
251	494
120	347
251	507
255	39
251	493
85	468
313	75
85	167
85	61
432	163
473	466
251	241
486	281
85	23
507	120
251	310
328	469
136	453
239	72
85	95
493	301
489	313
36	421
255	219
85	470
36	336
0	351
341	407
432	493
251	180
306	421
85	176
185	399
346	255
293	86
313	107
99	286
251	61
313	276
493	142
484	457
85	341
185	421
46	368
395	450
72	455
251	281
25	347
169	66
359	46
235	421
154	421
85	36
235	170
403	403
95	163
185	507
359	111
85	507
421	481
251	470
39	396
507	239
507	186
85	486
507	493
36	329
259	133
85	507
255	54
432	257
85	12
380	421
85	140
221	147
432	395
259	409
99	245
442	421
4	442
251	39
85	486
259	383
239	61
136	497
158	313
409	223
507	331
85	245
85	85
25	180
25	215
25	130
251	198
489	470
486	259
310	39
432	41
507	285
146	421
259	341
259	194
413	133
205	457
185	39
201	329
185	156
259	293
41	283
3	205
341	156
85	313
259	304
468	72
310	408
25	421
185	87
507	395
185	341
251	286
25	205
507	332
507	25
164	313
235	194
313	205
185	507
130	264
36	347
85	85
185	507
85	5
4	331
23	389
85	403
432	133
144	428
205	421
357	102
85	25
437	351
163	107
507	255
359	313
85	473
92	325
99	493
507	457
85	99
457	457
25	461
359	233
444	481
473	493
85	430
342	233
136	291
334	69
85	421
152	133
473	180
507	407
432	456
313	482
259	107
185	420
341	347
353	331
493	455
392	373
99	313
85	39
85	75
380	313
507	133
444	281
85	493
293	456
251	115
348	313
25	357
507	389
313	401
239	457
85	239
85	417
313	313
25	337
25	475
251	313
85	313
461	107
380	72
486	395
259	421
407	435
69	490
255	288
235	288
60	5
25	181
432	507
291	408
41	124
387	238
25	172
85	255
432	281
85	107
251	259
507	72
313	205
442	205
54	336
25	421
255	108
85	461
4	259
395	351
348	39
473	383
144	9
162	167
442	503
380	486
85	313
85	505
101	437
255	347
484	54
85	341
85	225
251	507
493	331
225	92
493	351
493	360
239	219
359	29
486	421
486	482
259	482
359	5
25	493
185	133
251	353
251	304
251	337
359	337
99	293
507	72
46	389
99	163
85	277
493	144
493	233
85	383
85	74
219	335
507	7
85	85
85	507
41	255
482	168
432	101
501	115
259	163
507	444
36	482
235	44
85	46
185	395
251	99
468	497
20	457
359	313
85	442
259	435
399	144
395	219
85	56
264	314
223	142
251	337
346	16
190	29
239	331
318	403
468	205
85	144
85	23
76	281
505	158
67	39
25	313
473	255
25	260
85	432
120	239
507	229
36	395
306	39
120	346
359	5
118	101
251	154
180	421
86	497
58	373
432	319
507	219
85	144
291	288
507	255
486	442
185	23
85	167
330	219
251	507
25	41
251	173
359	156
257	61
233	282
310	168
399	331
85	310
251	163
334	193
186	318
421	347
259	321
354	335
421	149
310	475
486	255
139	36
251	338
251	486
25	193
259	317
235	455
255	202
136	259
259	305
190	421
293	205
259	97
376	23
259	293
442	435
432	0
493	421
164	148
337	421
337	173
421	421
186	265
219	142
25	493
291	337
180	470
85	468
348	337
507	136
180	92
25	163
12	196
66	30
185	101
459	169
85	227
423	133
85	341
25	133
185	16
180	399
342	281
259	351
136	255
421	214
493	214
259	42
287	313
507	13
67	42
251	142
85	85
493	215
85	23
359	7
185	337
255	337
251	486
293	340
85	444
313	404
255	313
494	313
185	219
85	183
403	168
376	147
185	337
383	482
313	52
359	466
341	421
310	389
432	25
459	133
25	440
85	228
437	347
468	455
85	407
25	23
507	198
403	133
85	296
503	304
259	341
251	335
313	358
337	281
227	205
493	155
85	180
486	372
85	363
285	437
105	115
507	25
486	239
61	481
85	483
251	313
101	421
185	459
507	294
259	196
507	145
190	61
507	494
359	421
493	184
293	65
507	282
32	194
85	101
85	251
85	493
85	136
185	313
341	421
506	331
395	144
85	88
237	101
235	421
85	25
193	23
185	72
41	306
421	61
257	347
99	45
160	75
85	235
407	133
85	25
277	190
392	501
473	442
136	5
251	119
23	121
264	335
192	502
293	455
85	240
251	442
507	54
403	163
251	136
251	486
473	159
99	421
24	50
5	39
85	119
359	502
36	205
85	421
9	424
101	109
85	85
186	421
185	482
313	422
36	408
85	190
180	61
432	72
259	101
85	293
85	507
101	39
432	395
36	435
503	10
486	7
136	421
486	255
156	107
505	169
264	421
493	22
58	507
85	484
54	373
432	403
251	288
23	243
392	339
41	115
459	313
473	160
432	457
150	457
348	430
42	72
486	403
85	124
432	92
99	101
154	54
403	228
251	357
235	194
12	133
359	286
285	403
85	88
85	72
25	36
88	245
152	382
257	179
101	39
41	93
334	264
85	237
186	341
86	421
85	85
251	409
25	442
432	185
432	331
432	183
359	9
41	176
482	288
313	286
432	148
219	344
505	442
85	180
347	281
85	23
461	72
287	205
493	154
85	412
85	310
259	457
85	154
39	37
407	224
85	181
25	42
67	421
359	259
85	259
432	251
380	163
395	395
257	115
85	198
7	304
473	444
239	194
25	293
507	190
85	347
489	144
251	259
493	421
507	190
293	181
507	239
259	205
507	163
205	435
235	147
251	442
380	482
85	291
25	5
310	245
221	219
251	23
92	468
120	395
85	444
85	507
99	10
136	176
486	23
239	66
264	421
85	163
185	383
251	97
444	380
136	259
25	421
85	380
489	115
185	259
190	455
507	36
197	506
444	235
212	421
251	488
493	203
251	421
185	235
456	36
180	484
97	111
61	27
23	421
190	445
163	455
310	223
120	40
507	25
432	180
85	101
293	421
85	420
442	210
432	268
259	23
136	480
293	41
186	257
25	70
489	193
359	313
432	186
99	493
85	320
255	493
259	94
163	428
85	298
444	291
251	395
259	286
432	25
185	72
251	251
310	252
346	97
85	85
227	0
437	39
85	363
320	401
251	235
193	144
85	25
259	5
293	493
164	192
36	66
85	378
16	97
493	158
376	196
158	23
185	357
239	504
85	493
85	486
409	291
158	192
185	86
432	251
455	50
99	163
185	347
36	313
440	215
71	245
310	501
25	56
85	455
120	23
395	39
432	259
486	298
108	421
88	72
317	435
85	185
291	219
25	403
353	161
205	408
239	101
85	313
251	185
85	421
150	188
251	185
493	61
85	158
85	497
280	291
457	335
185	501
293	108
144	373
442	370
337	169
291	133
507	504
85	259
330	167
85	85
251	168
36	144
359	259
25	66
136	488
432	493
193	385
493	281
421	282
201	403
255	423
185	88
85	472
85	25
99	493
403	194
185	310
136	193
432	99
190	281
395	313
255	144
85	313
85	507
482	412
407	313
493	325
342	331
0	194
185	357
239	457
85	85
459	154
85	181
25	409
342	312
85	233
432	235
342	101
85	385
235	288
468	313
11	421
49	61
85	7
359	0
185	444
251	313
85	337
0	147
310	457
421	304
42	72
160	89
432	120
25	198
293	144
251	130
185	285
507	221
486	403
314	39
41	61
185	444
342	313
225	421
230	215
421	215
25	403
85	72
259	76
99	180
432	11
484	286
432	185
42	168
310	144
58	360
85	25
432	0
235	218
259	88
41	149
432	120
353	308
85	395
293	347
456	163
25	268
313	194
131	288
179	421
221	133
457	138
221	0
251	328
4	241
259	156
85	101
26	101
179	351
251	133
293	260
25	42
88	57
85	251
120	395
317	395
25	36
341	437
308	265
185	101
230	351
42	213
259	299
146	421
470	356
313	360
251	99
144	72
185	489
221	421
421	500
306	331
136	225
259	163
348	11
85	335
507	252
421	133
85	243
353	281
71	205
185	61
85	16
212	46
25	291
310	313
136	255
359	190
442	133
380	235
346	399
293	387
130	39
399	373
235	108
420	403
281	57
432	337
36	482
259	337
136	313
432	205
432	493
493	335
432	42
212	341
146	403
56	167
85	209
473	275
341	421
293	36
85	205
85	193
432	281
99	0
25	36
421	288
255	302
36	430
380	497
387	138
23	298
291	72
185	365
442	461
85	230
257	408
185	421
493	5
310	102
255	124
291	0
41	396
313	329
486	39
25	70
423	205
85	432
158	203
421	316
193	291
493	493
198	472
470	108
489	233
251	190
85	61
85	85
85	185
190	61
99	168
185	461
251	422
251	13
442	101
432	310
25	46
85	185
205	276
85	251
259	407
180	24
185	205
42	264
142	39
442	61
507	479
190	245
420	23
25	61
251	313
227	41
85	185
432	293
461	335
507	54
99	380
85	260
124	407
41	49
432	227
25	455
85	66
85	277
493	448
313	72
507	146
432	251
85	507
493	337
251	136
85	504
313	39
251	163
313	215
432	121
164	348
507	120
85	291
85	239
432	507
456	493
337	360
293	421
85	190
85	185
185	313
257	144
313	264
85	347
383	313
399	240
235	461
185	163
205	347
493	133
395	363
185	185
310	241
25	72
25	280
259	421
303	219
180	190
444	335
85	432
180	363
186	414
493	364
25	347
144	147
185	416
493	133
85	493
432	357
251	185
432	94
186	408
380	217
85	22
146	482
313	119
251	310
25	255
185	120
97	189
281	61
507	403
85	357
85	493
25	409
359	163
25	41
259	505
444	133
180	337
407	501
25	313
380	313
239	286
341	407
328	179
455	396
85	507
85	90
223	331
235	494
239	124
239	456
41	383
186	124
185	5
493	112
46	198
85	133
120	313
185	180
85	349
388	275
41	421
439	313
251	185
124	403
85	421
144	149
11	281
285	347
41	476
493	313
128	313
432	251
407	281
85	121
85	507
85	111
72	149
293	357
313	421
432	393
459	287
353	389
99	335
63	101
25	347
185	387
493	399
442	61
85	507
507	94
85	276
235	461
259	72
281	57
251	493
293	176
507	457
169	163
190	144
507	245
124	63
239	41
473	16
456	244
313	281
251	20
130	413
259	72
259	316
136	97
25	421
335	149
176	70
85	185
85	205
432	180
221	457
251	439
56	70
130	194
185	347
259	23
432	297
259	190
251	365
507	457
348	133
88	344
180	253
185	421
85	239
251	310
99	180
359	205
85	239
435	421
36	337
507	421
85	458
293	221
493	437
190	337
376	107
442	149
432	99
41	421
473	503
473	189
85	473
507	25
239	219
85	473
432	136
357	313
493	101
341	194
85	455
201	302
432	493
507	259
105	341
493	459
120	313
85	251
443	382
85	251
245	385
420	399
225	419
193	158
507	281
383	66
36	16
