213	133
160	684
632	15
885	74
68	140
804	815
51	982
391	792
806	486
51	51
65	982
89	816
804	958
325	804
484	838
391	365
771	301
937	344
678	223
804	804
689	341
391	4
341	743
391	325
527	567
898	968
391	344
318	884
565	365
51	313
569	862
462	534
391	631
667	968
391	509
592	866
878	591
307	188
1016	571
1	788
465	133
391	19
391	684
465	401
684	968
391	763
323	990
318	804
365	445
68	510
490	710
341	98
17	61
391	763
365	272
183	549
107	885
490	684
128	822
804	501
147	225
391	534
160	684
898	591
968	996
777	689
365	330
391	752
89	689
518	443
89	588
490	365
297	272
591	689
145	228
752	666
391	96
107	188
591	262
79	801
74	788
490	771
804	961
467	951
391	1
521	863
422	689
251	931
391	714
307	779
968	448
797	61
51	779
318	527
771	521
465	554
213	815
804	157
365	702
527	653
391	591
867	210
490	739
867	534
32	22
527	836
182	601
391	591
465	763
971	428
591	401
51	771
391	684
297	145
912	755
67	736
89	60
318	934
391	779
89	703
565	604
213	804
68	1
194	763
490	55
391	542
365	116
604	548
14	976
307	689
365	187
509	420
391	939
86	534
1006	98
465	145
365	591
107	7
391	465
213	866
412	594
370	214
255	604
260	569
779	98
747	467
752	303
422	245
490	684
591	98
107	604
689	344
971	539
591	822
412	323
213	710
465	51
490	192
878	462
490	828
527	365
213	619
194	365
862	564
391	465
563	49
391	885
68	521
604	268
318	462
140	98
653	301
391	341
797	462
763	234
365	1018
1	37
14	912
464	601
318	756
173	1016
74	252
318	14
107	51
107	866
689	779
777	428
484	1016
68	1006
465	684
107	401
107	137
592	569
728	788
365	98
79	388
48	657
325	133
703	739
391	653
337	341
490	210
255	591
68	534
295	657
465	251
604	815
391	747
318	1016
365	779
173	107
618	337
391	1010
885	53
933	362
854	676
898	428
213	815
318	135
255	145
222	563
391	804
365	815
428	862
113	428
604	838
490	848
577	798
318	251
465	609
391	401
391	862
365	684
365	844
684	725
885	1016
391	777
490	546
905	535
490	527
391	318
491	460
213	367
804	461
219	831
912	51
391	811
133	380
108	658
307	862
684	538
806	135
763	882
604	89
632	15
490	752
534	310
996	921
546	684
742	779
286	344
391	371
391	391
391	318
684	838
51	301
213	517
307	171
194	937
365	98
194	667
490	788
591	779
527	183
391	797
968	642
804	192
465	588
527	401
7	591
391	274
527	13
401	930
391	565
490	294
391	462
718	591
107	344
173	684
289	466
391	853
806	917
307	699
401	933
51	771
391	68
318	689
365	964
815	368
725	388
609	104
318	779
663	462
866	152
815	1009
1	591
506	122
728	957
391	923
971	684
391	777
792	4
540	699
534	534
797	145
391	213
465	365
391	804
213	96
391	51
318	192
173	183
601	692
912	898
1	773
403	95
412	681
604	234
591	591
964	736
453	557
797	96
365	630
391	509
391	788
462	591
898	4
604	815
804	240
898	341
465	689
527	251
592	591
173	296
173	815
391	234
36	978
885	507
534	779
391	548
490	124
401	930
391	604
958	431
591	779
565	260
365	684
490	98
391	68
396	904
391	663
391	24
725	188
457	163
401	1011
213	763
591	862
588	170
107	51
684	98
391	1
779	399
591	631
951	98
490	341
1006	481
804	885
391	51
971	791
391	36
867	496
773	327
684	968
490	912
490	592
684	123
391	173
7	39
365	917
684	779
591	989
391	804
24	882
1010	145
742	365
173	779
1016	933
391	601
604	725
490	971
391	357
490	751
145	601
108	779
465	763
213	120
898	1016
51	931
446	560
391	912
717	461
588	874
528	74
391	815
365	307
318	395
228	933
297	689
173	912
513	783
591	401
391	318
815	480
213	51
591	758
195	982
804	752
490	51
255	763
391	1000
804	847
804	51
365	412
968	675
284	913
742	465
114	968
878	836
1010	86
194	604
224	798
804	183
527	341
284	771
81	341
394	968
318	464
752	779
462	65
380	905
391	816
591	98
804	997
591	214
171	807
898	74
713	388
391	401
17	933
318	82
725	260
609	862
22	416
107	554
51	312
363	666
958	862
543	866
933	23
490	882
213	658
294	158
831	192
323	149
923	61
898	791
971	788
391	527
462	733
576	697
89	415
365	183
391	343
591	675
885	885
391	804
183	51
401	395
604	684
30	798
133	632
898	363
957	330
391	684
391	853
684	401
325	234
912	689
391	24
391	412
490	121
89	135
391	470
145	700
465	815
548	982
968	428
68	255
51	172
490	673
391	181
1016	663
867	295
912	510
1010	145
912	831
391	725
453	675
465	898
455	538
618	684
591	98
255	725
391	401
490	773
133	709
465	465
213	717
594	779
51	569
391	592
284	779
1010	341
391	490
273	192
51	234
365	244
380	145
1010	265
804	697
689	124
222	684
145	521
194	968
365	933
391	256
363	601
885	234
145	234
391	571
391	725
173	684
689	622
632	816
51	874
527	697
1010	479
68	866
422	777
804	822
391	318
1	812
982	644
867	980
878	725
255	15
465	779
592	569
185	871
107	815
779	216
422	381
878	98
908	959
741	307
490	54
173	913
183	601
609	752
490	465
391	183
728	29
742	779
771	330
194	251
68	171
391	24
847	923
490	341
1016	779
79	510
739	933
296	798
401	60
365	773
391	391
663	90
213	933
128	192
318	213
391	465
391	68
490	728
186	389
391	108
490	490
365	577
391	222
213	158
201	273
967	131
391	406
68	308
815	739
318	912
318	804
391	391
391	68
107	604
391	32
804	854
898	807
733	956
697	554
391	268
337	601
188	450
571	542
391	51
107	117
771	862
912	284
251	210
591	779
1010	210
194	412
391	569
318	684
591	702
591	295
494	652
391	213
678	128
32	569
307	52
391	365
86	268
391	4
733	746
48	489
133	675
462	933
391	391
1016	684
591	686
549	542
307	933
604	684
318	233
967	957
391	763
804	816
549	158
255	895
365	46
797	758
173	923
885	262
391	467
318	591
325	378
65	538
898	12
251	819
4	31
715	762
913	610
365	933
465	951
82	763
183	297
604	733
365	51
901	719
591	591
717	542
742	11
307	294
506	60
391	921
391	490
338	51
391	792
107	591
391	55
554	547
89	739
1016	307
391	245
173	365
653	616
804	588
391	779
762	268
490	107
213	968
618	98
307	46
255	996
391	1
318	838
89	591
490	289
898	763
68	171
490	255
1016	108
804	618
365	618
507	603
601	981
704	158
145	933
939	982
591	933
213	428
173	588
528	509
391	554
860	910
294	733
490	318
462	921
14	937
594	788
391	443
365	48
391	32
986	341
391	145
678	216
213	465
465	933
804	728
554	933
684	423
609	145
173	591
827	648
51	192
711	432
490	337
378	832
779	866
391	804
653	307
465	601
391	365
307	982
632	327
391	686
10	260
89	192
391	762
43	98
391	752
318	416
412	341
213	255
391	22
24	297
804	60
391	885
307	52
591	428
194	403
967	771
318	32
898	746
594	78
885	898
971	133
391	490
971	779
490	365
391	492
234	139
742	297
913	733
779	170
967	131
318	173
465	297
82	60
534	192
465	565
391	391
622	478
933	298
96	779
307	917
208	591
318	777
548	689
286	262
391	539
490	579
576	159
490	895
898	763
135	779
194	51
391	365
667	15
601	61
898	412
201	187
104	798
465	733
678	779
213	459
923	368
462	467
131	192
546	636
391	313
327	341
504	183
213	422
719	158
804	368
867	152
173	798
804	1001
898	779
335	591
465	986
804	509
318	779
391	521
1010	885
365	51
804	604
318	608
718	466
827	341
827	675
284	133
878	46
684	957
147	692
677	61
903	833
391	777
325	598
945	699
804	817
194	564
183	982
394	122
684	534
554	77
170	509
68	771
465	725
804	200
213	763
391	509
391	576
370	610
391	850
318	404
213	804
804	549
527	462
771	657
251	980
391	98
24	583
506	686
684	725
303	776
908	895
905	121
284	812
829	675
1016	903
307	779
678	192
971	921
201	341
391	14
539	542
490	815
173	982
133	472
107	816
74	561
465	669
490	486
227	589
815	563
51	526
32	109
527	591
307	871
1	453
428	509
114	344
194	308
742	827
1016	989
804	276
898	689
847	684
391	591
255	921
728	968
957	905
388	862
829	181
391	412
804	4
318	569
46	982
422	292
318	422
271	591
971	107
213	684
391	921
391	222
213	549
133	27
604	294
490	295
490	295
591	345
1	401
318	1
527	663
465	717
527	15
490	922
771	353
591	903
391	866
684	687
591	295
412	779
68	631
937	65
422	412
804	294
898	1007
173	684
490	170
829	632
213	89
391	594
391	265
391	527
391	933
307	108
465	341
213	986
591	15
391	490
779	564
802	675
912	962
51	733
684	957
391	213
467	627
804	422
391	318
213	234
878	779
318	779
307	779
391	228
490	587
391	1
752	521
528	228
213	51
912	304
576	252
653	341
905	428
391	986
325	976
763	842
804	534
327	905
804	527
208	457
827	591
14	588
284	365
557	481
777	27
391	19
341	395
401	775
201	676
391	412
697	335
145	591
284	779
490	51
51	428
391	195
131	322
534	234
51	642
391	255
365	684
422	990
1010	733
462	534
465	121
862	819
365	895
24	873
912	378
997	401
684	631
318	610
1010	255
563	67
490	913
504	739
1010	728
815	763
255	779
391	526
391	51
945	363
578	862
391	183
318	763
971	307
401	652
904	968
391	294
492	867
490	751
391	609
108	751
318	1
728	913
391	480
323	591
338	401
391	689
318	521
933	181
534	717
465	465
1010	475
318	758
325	815
335	725
213	98
51	453
391	1013
591	862
391	509
391	507
725	909
534	370
609	779
145	481
276	866
51	510
490	446
465	653
772	158
252	330
318	763
490	222
14	1009
265	591
262	126
213	631
391	15
251	842
684	381
96	719
194	779
51	815
804	195
406	923
224	445
752	982
779	134
318	838
490	967
816	192
255	779
689	110
222	866
684	110
1010	51
602	323
89	631
885	867
684	700
771	434
971	313
68	496
391	276
684	521
632	412
527	779
412	218
391	440
490	804
684	292
462	341
188	866
752	989
733	696
804	604
391	739
107	885
506	113
255	129
318	465
391	971
1010	462
815	779
678	588
653	689
325	213
752	569
46	571
604	368
391	1016
51	74
222	923
391	51
873	388
490	684
867	66
546	380
752	897
224	810
971	395
854	591
412	90
601	921
898	168
591	982
107	98
89	324
465	236
866	509
604	632
465	876
391	391
213	968
733	491
183	763
318	847
183	866
325	831
391	89
391	55
251	921
728	684
542	181
506	982
307	234
133	596
391	951
443	210
365	255
284	457
131	55
48	733
912	51
325	601
971	15
465	462
365	101
318	173
908	563
145	234
107	604
173	733
51	323
465	980
912	278
391	642
183	457
604	996
318	325
173	838
689	192
248	347
107	712
912	218
490	68
213	968
996	657
1016	159
779	798
51	739
365	554
318	465
484	108
951	261
534	779
391	689
391	866
878	739
912	51
486	262
307	98
717	668
804	885
912	234
682	341
497	528
391	341
32	776
632	462
771	378
937	401
391	176
895	569
24	467
391	657
51	571
318	602
937	507
462	13
591	34
391	412
717	933
391	971
391	806
684	98
678	696
388	426
51	968
213	286
325	689
684	610
213	779
173	758
297	739
847	594
428	416
697	968
391	937
357	61
441	307
391	490
591	416
391	908
953	534
465	609
312	681
752	815
325	301
1010	208
699	189
898	610
365	930
804	60
923	187
276	510
394	601
391	804
234	96
194	298
391	422
213	1014
527	684
378	542
318	213
1016	591
804	57
323	648
763	319
284	116
1016	478
183	883
862	774
804	465
779	98
51	717
725	689
145	295
490	406
976	128
422	307
804	792
490	213
465	521
971	951
1016	980
157	591
391	861
490	1010
173	365
728	365
213	885
213	689
68	462
195	67
465	183
539	507
213	51
213	255
971	571
490	663
422	854
763	378
465	1016
213	98
391	121
363	510
255	763
268	535
971	453
804	12
318	79
912	739
878	684
89	428
145	46
689	401
684	791
318	752
391	687
391	878
958	921
51	195
490	462
768	509
308	779
133	933
1010	653
895	228
856	569
391	521
804	15
898	739
276	712
133	98
51	145
431	378
391	465
338	733
391	222
804	467
391	510
32	704
465	89
194	771
490	804
967	934
234	601
276	821
108	21
391	663
1016	131
490	325
365	719
36	754
742	183
213	763
697	675
968	232
255	733
684	234
22	610
734	534
14	934
898	689
898	995
742	857
133	462
804	792
591	521
923	986
391	160
490	557
365	446
318	563
554	86
602	779
